# Wordlist

# DATA
ID	LOCAL_ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	VALUE	FORM	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID	ALIGNMENT	STRUCTURE
1075	ChiapasZoque-107_thin-2	ChiapasZoque	THIN	thin	tseya, kay, pahka-pahka	kay	k a j	1 7 6	AXN	KAJ	1	1.K.C 1.A.V 1.J.c	2.0 1.5 0.8	kaj	0	702	k a j	c v c
1076	ChiapasZoque-107_thin-3	ChiapasZoque	THIN	thin	tseya, kay, pahka-pahka	pahka-pahka	p a h k a + p a h k a	1 7 3 1 7 9 1 7 3 1 7	AXMBZ_AXMBZ	PAHKA_PAHKA	1	1.P.C 1.A.V 1.H.c 1.K.C 1.A.V 1._._ 1.P.C 1.A.V 1.H.c 1.K.C 1.A.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	pahka+pahka	0	706	p a h k a + p a h k a	c v c c v + c v c c v
#
853	NorthHighlandMixe-86_this-1	NorthHighlandMixe	THIS	this	yəʔə	yəʔə	j ə ʔ ə	6 7 1 7	AXBZ	JEHE	3	3.J.C 3.E.V 3.H.C 3.E.V	2.0 1.5 1.75 0.8	jəʔə	0	711	j ə ʔ ə -	c v c v
854	SouthHighlandMixe-86_this-1	SouthHighlandMixe	THIS	this	yaʔat	yaʔat	j a ʔ a t	6 7 1 7 1	AXBYN	JAHAT	9	9.J.C 9.A.V 9.H.C 9.A.V 9.T.c	2.0 1.5 1.75 1.3 0.8	jaʔat	0	711	j a ʔ a t	c v c v c
855	LowlandMixe-86_this-1	LowlandMixe	THIS	this	hadaʔ	hadaʔ	h a d a ʔ	3 7 1 7 1	AXBYN	HATAH	2	2.H.C 2.A.V 2.T.C 2.A.V 2.H.c	2.0 1.5 1.75 1.3 0.8	hadaʔ	0	710	h a d a ʔ	c v c v c
856	SayulaPopoluca-86_this-1	SayulaPopoluca	THIS	this	ayəəh	ayəəh	a j əː h	7 6 7 3	XBYN	AJEH	7	7.A.V 7.J.C 7.E.V 7.H.c	1.5 1.75 1.3 0.8	ajəːh	0	713	a j əː h	v c v c
857	OlutaPopoluca-86_this-1	OlutaPopoluca	THIS	this	heʔ	heʔ	h e ʔ	3 7 1	AXN	HEH	4	4.H.C 4.E.V 4.H.c	2.0 1.5 0.8	heʔ	0	712	h e ʔ	c v c
858	TexistepecZoque-86_this-1	TexistepecZoque	THIS	this	yəʔəhəʔ	yəʔəhəʔ	j ə ʔ ə h ə ʔ	6 7 1 7 3 7 1	AXBYBYN	JEHEHEH	10	10.J.C 10.E.V 10.H.C 10.E.V 10.H.C 10.E.V 10.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	jəʔəhəʔ	0	718	j ə ʔ ə h ə ʔ	c v c v c v c
859	SoteapanZoque-86_this-1	SoteapanZoque	THIS	this	heʔepək	heʔepək	h e ʔ e p ə k	3 7 1 7 1 7 1	AXBYBYN	HEHEPEK	8	8.H.C 8.E.V 8.H.C 8.E.V 8.P.C 8.E.V 8.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	heʔepək	0	716	h e ʔ e p ə k	c v c v c v c
860	SantaMariaChimalapaZoque-86_this-1	SantaMariaChimalapaZoque	THIS	this	yəʔ-pəʔ	yəʔ-pəʔ	j ə ʔ + p ə ʔ	6 7 1 9 1 7 1	AXN_AXN	JEH_PEH	6	6.J.C 6.E.V 6.H.c 6._._ 6.P.C 6.E.V 6.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	jəʔ+pəʔ	0	709	j ə ʔ + p ə ʔ	c v c + c v c
861	SanMiguelChimalapaZoque-86_this-1	SanMiguelChimalapaZoque	THIS	this	yəʔ	yəʔ	j ə ʔ	6 7 1	AXN	JEH	5	5.J.C 5.E.V 5.H.c	2.0 1.5 0.8	jəʔ	0	713	- j ə ʔ	c v c
862	ChiapasZoque-86_this-1	ChiapasZoque	THIS	this	yəʔ-wə	yəʔ-wə	j ə ʔ + w ə	6 7 1 9 6 7	AXN_AX	JEH_WE	1	1.J.C 1.E.V 1.H.c 1._._ 1.W.C 1.E.V	2.0 1.5 0.8 0.0 2.0 1.5	jəʔ+wə	0	709	j ə ʔ + w ə -	c v c + c v
#
863	NorthHighlandMixe-87_thou-1	NorthHighlandMixe	THOU	thou	mits	mits	m i ts	4 7 2	AXN	MIC	3	3.M.C 3.I.V 3.C.c	2.0 1.5 0.8	mits	0	719	m i ts	c v c
864	SouthHighlandMixe-87_thou-1	SouthHighlandMixe	THOU	thou	mehts	mehts	m e h ts	4 7 3 2	AXLN	MEHC	9	9.M.C 9.E.V 9.H.c 9.C.c	2.0 1.5 1.1 0.8	mehts	0	727	m e h ts	c v c c
865	LowlandMixe-87_thou-1	LowlandMixe	THOU	thou	miič	miič	m iː tʃ	4 7 1	AXN	MIT	2	2.M.C 2.I.V 2.T.c	2.0 1.5 0.8	miːtʃ	0	719	m iː tʃ	c v c
866	SayulaPopoluca-87_thou-1	SayulaPopoluca	THOU	thou	mii(č)	mii	m iː	4 7	AX	MI	7	7.M.C 7.I.V	2.0 1.5	miː	0	719	m iː -	c v
867	OlutaPopoluca-87_thou-1	OlutaPopoluca	THOU	thou	miis	miis	m iː s	4 7 3	AXN	MIS	4	4.M.C 4.I.V 4.S.c	2.0 1.5 0.8	miːs	0	719	m iː s	c v c
868	TexistepecZoque-87_thou-1	TexistepecZoque	THOU	thou	bič	bič	b i tʃ	1 7 1	AXN	PIT	10	10.P.C 10.I.V 10.T.c	2.0 1.5 0.8	bitʃ	0	728	b i tʃ	c v c
869	SoteapanZoque-87_thou-1	SoteapanZoque	THOU	thou	mič	mič	m i tʃ	4 7 1	AXN	MIT	8	8.M.C 8.I.V 8.T.c	2.0 1.5 0.8	mitʃ	0	719	m i tʃ	c v c
870	SantaMariaChimalapaZoque-87_thou-1	SantaMariaChimalapaZoque	THOU	thou	mits(tsiʔ)	mits	m i ts	4 7 2	AXN	MIC	6	6.M.C 6.I.V 6.C.c	2.0 1.5 0.8	mits	0	719	m i ts	c v c
871	SanMiguelChimalapaZoque-87_thou-1	SanMiguelChimalapaZoque	THOU	thou	mi-š	mi-š	m i + ʃ	4 7 9 3	AX_A	MI_S	5	5.M.C 5.I.V 5._._ 5.S.C	2.0 1.5 0.0 2.0	mi+ʃ	0	723	m i + ʃ	c v + c
872	ChiapasZoque-87_thou-1	ChiapasZoque	THOU	thou	mih	mih	m i h	4 7 3	AXN	MIH	1	1.M.C 1.I.V 1.H.c	2.0 1.5 0.8	mih	0	719	m i h	c v c
#
873	NorthHighlandMixe-88_tongue-1	NorthHighlandMixe	TONGUE	tongue	toots	toots	t oː ts	1 7 2	AXN	TUC	3	3.T.C 3.U.V 3.C.c	2.0 1.5 0.8	toːts	0	729	t oː - ts -	c v c
874	SouthHighlandMixe-88_tongue-1	SouthHighlandMixe	TONGUE	tongue	toots	toots	t oː ts	1 7 2	AXN	TUC	9	9.T.C 9.U.V 9.C.c	2.0 1.5 0.8	toːts	0	729	t oː - ts -	c v c
875	LowlandMixe-88_tongue-1	LowlandMixe	TONGUE	tongue	toots	toots	t oː ts	1 7 2	AXN	TUC	2	2.T.C 2.U.V 2.C.c	2.0 1.5 0.8	toːts	0	729	t oː - ts -	c v c
876	SayulaPopoluca-88_tongue-1	SayulaPopoluca	TONGUE	tongue	toohts	toohts	t oː h ts	1 7 3 2	AXLN	TUHC	7	7.T.C 7.U.V 7.H.c 7.C.c	2.0 1.5 1.1 0.8	toːhts	0	729	t oː h ts -	c v c c
877	OlutaPopoluca-88_tongue-1	OlutaPopoluca	TONGUE	tongue	tootsə	tootsə	t oː ts ə	1 7 2 7	AXBZ	TUCE	4	4.T.C 4.U.V 4.C.C 4.E.V	2.0 1.5 1.75 0.8	toːtsə	0	729	t oː - ts ə	c v c v
878	SoteapanZoque-88_tongue-1	SoteapanZoque	TONGUE	tongue	tots	tots	t o ts	1 7 2	AXN	TUC	8	8.T.C 8.U.V 8.C.c	2.0 1.5 0.8	tots	0	729	t o - ts -	c v c
879	SantaMariaChimalapaZoque-88_tongue-1	SantaMariaChimalapaZoque	TONGUE	tongue	yen-kuʔy	yen-kuʔy	j e n + k u ʔ j	6 7 4 9 1 7 1 6	AXN_AXBC	JEN_KYHJ	6	6.J.C 6.E.V 6.N.c 6._._ 6.K.C 6.Y.V 6.H.C 6.J.C	2.0 1.5 0.8 0.0 2.0 1.5 1.75 1.5	jen+kuʔj	0	734	j e n + k u ʔ j	c v c + c v c c
880	SanMiguelChimalapaZoque-88_tongue-1	SanMiguelChimalapaZoque	TONGUE	tongue	tots	tots	t o ts	1 7 2	AXN	TUC	5	5.T.C 5.U.V 5.C.c	2.0 1.5 0.8	tots	0	729	t o - ts -	c v c
881	ChiapasZoque-88_tongue-1	ChiapasZoque	TONGUE	tongue	tots	tots	t o ts	1 7 2	AXN	TUC	1	1.T.C 1.U.V 1.C.c	2.0 1.5 0.8	tots	0	729	t o - ts -	c v c
#
882	NorthHighlandMixe-89_tooth-1	NorthHighlandMixe	TOOTH	tooth	təəts	təəts	t əː ts	1 7 2	AXN	TEC	3	3.T.C 3.E.V 3.C.c	2.0 1.5 0.8	təːts	0	735	t əː - ts -	c v c
883	SouthHighlandMixe-89_tooth-1	SouthHighlandMixe	TOOTH	tooth	təəts	təəts	t əː ts	1 7 2	AXN	TEC	9	9.T.C 9.E.V 9.C.c	2.0 1.5 0.8	təːts	0	735	t əː - ts -	c v c
884	LowlandMixe-89_tooth-1	LowlandMixe	TOOTH	tooth	təəts	təəts	t əː ts	1 7 2	AXN	TEC	2	2.T.C 2.E.V 2.C.c	2.0 1.5 0.8	təːts	0	735	t əː - ts -	c v c
885	SayulaPopoluca-89_tooth-1	SayulaPopoluca	TOOTH	tooth	təəhts	təəhts	t əː h ts	1 7 3 2	AXLN	TEHC	7	7.T.C 7.E.V 7.H.c 7.C.c	2.0 1.5 1.1 0.8	təːhts	0	735	t əː h ts -	c v c c
886	OlutaPopoluca-89_tooth-1	OlutaPopoluca	TOOTH	tooth	təətsə	təətsə	t əː ts ə	1 7 2 7	AXBZ	TECE	4	4.T.C 4.E.V 4.C.C 4.E.V	2.0 1.5 1.75 0.8	təːtsə	0	735	t əː - ts ə	c v c v
887	TexistepecZoque-89_tooth-1	TexistepecZoque	TOOTH	tooth	təts	təts	t ə ts	1 7 2	AXN	TEC	10	10.T.C 10.E.V 10.C.c	2.0 1.5 0.8	təts	0	735	t ə - ts -	c v c
888	SoteapanZoque-89_tooth-1	SoteapanZoque	TOOTH	tooth	təts	təts	t ə ts	1 7 2	AXN	TEC	8	8.T.C 8.E.V 8.C.c	2.0 1.5 0.8	təts	0	735	t ə - ts -	c v c
889	SantaMariaChimalapaZoque-89_tooth-1	SantaMariaChimalapaZoque	TOOTH	tooth	təts	təts	t ə ts	1 7 2	AXN	TEC	6	6.T.C 6.E.V 6.C.c	2.0 1.5 0.8	təts	0	735	t ə - ts -	c v c
890	SanMiguelChimalapaZoque-89_tooth-1	SanMiguelChimalapaZoque	TOOTH	tooth	təts	təts	t ə ts	1 7 2	AXN	TEC	5	5.T.C 5.E.V 5.C.c	2.0 1.5 0.8	təts	0	735	t ə - ts -	c v c
891	ChiapasZoque-89_tooth-1	ChiapasZoque	TOOTH	tooth	təts	təts	t ə ts	1 7 2	AXN	TEC	1	1.T.C 1.E.V 1.C.c	2.0 1.5 0.8	təts	0	735	t ə - ts -	c v c
#
892	NorthHighlandMixe-90_tree-1	NorthHighlandMixe	TREE	tree	kïp	kïp	k ɨ p	1 7 1	AXN	KIP	3	3.K.C 3.I.V 3.P.c	2.0 1.5 0.8	kɨp	0	737	k ɨ p -	c v c
893	SouthHighlandMixe-90_tree-1	SouthHighlandMixe	TREE	tree	šoh	šoh	ʃ o h	3 7 3	AXN	SUH	9	9.S.C 9.U.V 9.H.c	2.0 1.5 0.8	ʃoh	0	744	ʃ o h	c v c
894	LowlandMixe-90_tree-1	LowlandMixe	TREE	tree	kipy	kipy	k i p j	1 7 1 6	AXBC	KIPJ	2	2.K.C 2.I.V 2.P.C 2.J.C	2.0 1.5 1.75 1.5	kipj	0	737	k i p j	c v c c
895	SayulaPopoluca-90_tree-1	SayulaPopoluca	TREE	tree	kuhy	kuhy	k u h j	1 7 3 6	AXBC	KYHJ	7	7.K.C 7.Y.V 7.H.C 7.J.C	2.0 1.5 1.75 1.5	kuhj	0	742	k u h j	c v c c
896	OlutaPopoluca-90_tree-1	OlutaPopoluca	TREE	tree	kuyə	kuyə	k u j ə	1 7 6 7	AXBZ	KYJE	4	4.K.C 4.Y.V 4.J.C 4.E.V	2.0 1.5 1.75 0.8	kujə	0	736	k u j ə	c v c v
897	TexistepecZoque-90_tree-1	TexistepecZoque	TREE	tree	kuy	kuy	k u j	1 7 6	AXN	KYJ	10	10.K.C 10.Y.V 10.J.c	2.0 1.5 0.8	kuj	0	736	k u j -	c v c
898	SoteapanZoque-90_tree-1	SoteapanZoque	TREE	tree	kuy	kuy	k u j	1 7 6	AXN	KYJ	8	8.K.C 8.Y.V 8.J.c	2.0 1.5 0.8	kuj	0	736	k u j -	c v c
899	SantaMariaChimalapaZoque-90_tree-1	SantaMariaChimalapaZoque	TREE	tree	kuy	kuy	k u j	1 7 6	AXN	KYJ	6	6.K.C 6.Y.V 6.J.c	2.0 1.5 0.8	kuj	0	736	k u j -	c v c
900	SanMiguelChimalapaZoque-90_tree-1	SanMiguelChimalapaZoque	TREE	tree	kuy	kuy	k u j	1 7 6	AXN	KYJ	5	5.K.C 5.Y.V 5.J.c	2.0 1.5 0.8	kuj	0	736	k u j -	c v c
901	ChiapasZoque-90_tree-1	ChiapasZoque	TREE	tree	kuy	kuy	k u j	1 7 6	AXN	KYJ	1	1.K.C 1.Y.V 1.J.c	2.0 1.5 0.8	kuj	0	736	k u j -	c v c
#
902	NorthHighlandMixe-91_two-1	NorthHighlandMixe	TWO	two	mehtsk	mehtsk	m e h ts k	4 7 3 2 1	AXLLN	MEHCK	3	3.M.C 3.E.V 3.H.c 3.C.c 3.K.c	2.0 1.5 1.1 1.1 0.8	mehtsk	0	747	m e h ts k	c v c c c
903	SouthHighlandMixe-91_two-1	SouthHighlandMixe	TWO	two	mætsk	mætsk	m æ ts k	4 7 2 1	AXLN	MECK	9	9.M.C 9.E.V 9.C.c 9.K.c	2.0 1.5 1.1 0.8	mætsk	0	747	m æ - ts k	c v c c
904	LowlandMixe-91_two-1	LowlandMixe	TWO	two	mets	mets	m e ts	4 7 2	AXN	MEC	2	2.M.C 2.E.V 2.C.c	2.0 1.5 0.8	mets	0	745	m e ts -	c v c
905	SayulaPopoluca-91_two-1	SayulaPopoluca	TWO	two	mečk	mečk	m e tʃ k	4 7 1 1	AXLN	METK	7	7.M.C 7.E.V 7.T.c 7.K.c	2.0 1.5 1.1 0.8	metʃk	0	747	m e - tʃ k	c v c c
906	OlutaPopoluca-91_two-1	OlutaPopoluca	TWO	two	mes-ko	mes-ko	m e s + k o	4 7 3 9 1 7	AXN_AX	MES_KU	4	4.M.C 4.E.V 4.S.c 4._._ 4.K.C 4.U.V	2.0 1.5 0.8 0.0 2.0 1.5	mes+ko	0	748	m e s + k o	c v c + c v
907	TexistepecZoque-91_two-1	TexistepecZoque	TWO	two	wəs-naʔ	wəs-naʔ	w ə s + n a ʔ	6 7 3 9 4 7 1	AXN_AXN	WES_NAH	10	10.W.C 10.E.V 10.S.c 10._._ 10.N.C 10.A.V 10.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	wəs+naʔ	0	754	w ə s + n a ʔ	c v c + c v c
908	SoteapanZoque-91_two-1	SoteapanZoque	TWO	two	wəs-teen	wəs-teen	w ə s + t eː n	6 7 3 9 1 7 4	AXN_AXN	WES_TEN	8	8.W.C 8.E.V 8.S.c 8._._ 8.T.C 8.E.V 8.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	wəs+teːn	0	752	w ə s + t eː n	c v c + c v c
909	SantaMariaChimalapaZoque-91_two-1	SantaMariaChimalapaZoque	TWO	two	mets-aʔaŋ	mets-aʔaŋ	m e ts + a ʔ a ŋ	4 7 2 9 7 1 7 4	AXN_XBYN	MEC_AHAN	6	6.M.C 6.E.V 6.C.c 6._._ 6.A.V 6.H.C 6.A.V 6.N.c	2.0 1.5 0.8 0.0 1.5 1.75 1.3 0.8	mets+aʔaŋ	0	749	m e ts + - - a ʔ a ŋ	c v c + v c v c
910	SanMiguelChimalapaZoque-91_two-1	SanMiguelChimalapaZoque	TWO	two	mets-a-ʔaŋ	mets-a-ʔaŋ	m e ts + a + ʔ a ŋ	4 7 2 9 7 9 1 7 4	AXN_X_AXN	MEC_A_HAN	5	5.M.C 5.E.V 5.C.c 5._._ 5.A.V 5._._ 5.H.C 5.A.V 5.N.c	2.0 1.5 0.8 0.0 1.5 0.0 2.0 1.5 0.8	mets+a+ʔaŋ	0	749	m e ts + a + - ʔ a ŋ	c v c + v + c v c
911	ChiapasZoque-91_two-1	ChiapasZoque	TWO	two	metsa	metsa	m e ts a	4 7 2 7	AXBZ	MECA	1	1.M.C 1.E.V 1.C.C 1.A.V	2.0 1.5 1.75 0.8	metsa	0	745	m e ts a	c v c v
#
912	NorthHighlandMixe-92_walkgo-1	NorthHighlandMixe	WALK	walk/go	yoʔoy	yoʔoy	j o ʔ o j	6 7 1 7 6	AXBYN	JUHUJ	3	3.J.C 3.U.V 3.H.C 3.U.V 3.J.c	2.0 1.5 1.75 1.3 0.8	joʔoj	0	756	j o ʔ o j	c v c v c
913	SouthHighlandMixe-92_walkgo-1	SouthHighlandMixe	WALK	walk/go	yoʔoy	yoʔoy	j o ʔ o j	6 7 1 7 6	AXBYN	JUHUJ	9	9.J.C 9.U.V 9.H.C 9.U.V 9.J.c	2.0 1.5 1.75 1.3 0.8	joʔoj	0	756	j o ʔ o j	c v c v c
914	LowlandMixe-92_walkgo-1	LowlandMixe	WALK	walk/go	yoʔoy	yoʔoy	j o ʔ o j	6 7 1 7 6	AXBYN	JUHUJ	2	2.J.C 2.U.V 2.H.C 2.U.V 2.J.c	2.0 1.5 1.75 1.3 0.8	joʔoj	0	756	j o ʔ o j	c v c v c
915	SayulaPopoluca-92_walkgo-1	SayulaPopoluca	WALK	walk/go	yoʔy	yoʔy	j o ʔ j	6 7 1 6	AXBC	JUHJ	7	7.J.C 7.U.V 7.H.C 7.J.C	2.0 1.5 1.75 1.5	joʔj	0	756	j o ʔ - j	c v c c
916	OlutaPopoluca-92_walkgo-1	OlutaPopoluca	WALK	walk/go	vit	vit	v i t	3 7 1	AXN	BIT	4	4.B.C 4.I.V 4.T.c	2.0 1.5 0.8	vit	0	755	v i - t	c v c
917	TexistepecZoque-92_walkgo-1	TexistepecZoque	WALK	walk/go	weč	weč	w e tʃ	6 7 1	AXN	WET	10	10.W.C 10.E.V 10.T.c	2.0 1.5 0.8	wetʃ	0	755	w e - tʃ	c v c
918	SoteapanZoque-92_walkgo-1	SoteapanZoque	WALK	walk/go	wity	wity	w i t j	6 7 1 6	AXBC	WITJ	8	8.W.C 8.I.V 8.T.C 8.J.C	2.0 1.5 1.75 1.5	witj	0	762	w i t j	c v c c
919	SanMiguelChimalapaZoque-92_walkgo-1	SanMiguelChimalapaZoque	WALK	walk/go	wit	wit	w i t	6 7 1	AXN	WIT	5	5.W.C 5.I.V 5.T.c	2.0 1.5 0.8	wit	0	755	w i - t	c v c
920	ChiapasZoque-92_walkgo-1	ChiapasZoque	WALK	walk/go	wiht	wiht	w i h t	6 7 3 1	AXLN	WIHT	1	1.W.C 1.I.V 1.H.c 1.T.c	2.0 1.5 1.1 0.8	wiht	0	755	w i h t	c v c c
921	SantaMariaChimalapaZoque-92_walkgo-1	SantaMariaChimalapaZoque	WALK	walk/go	tuʔŋah	tuʔŋah	t u ʔ ŋ a h	1 7 1 4 7 3	AXBCYN	TYHNAH	6	6.T.C 6.Y.V 6.H.C 6.N.C 6.A.V 6.H.c	2.0 1.5 1.75 1.5 1.3 0.8	tuʔŋah	0	760	t u ʔ ŋ a h	c v c c v c
922	SanMiguelChimalapaZoque-92_walkgo-2	SanMiguelChimalapaZoque	WALK	walk/go	tuŋ-ʔah	tuŋ-ʔah	t u ŋ + ʔ a h	1 7 4 9 1 7 3	AXN_AXN	TYN_HAH	5	5.T.C 5.Y.V 5.N.c 5._._ 5.H.C 5.A.V 5.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	tuŋ+ʔah	0	765	t u ŋ + ʔ a h	c v c + c v c
#
923	NorthHighlandMixe-93_warm-1	NorthHighlandMixe	WARM	warm	an	an	a n	7 4	XN	AN	3	3.A.V 3.N.c	1.5 0.8	an	0	767	a n	v c
924	SouthHighlandMixe-93_warm-1	SouthHighlandMixe	WARM	warm	an	an	a n	7 4	XN	AN	9	9.A.V 9.N.c	1.5 0.8	an	0	767	a n	v c
925	LowlandMixe-93_warm-1	LowlandMixe	WARM	warm	an	an	a n	7 4	XN	AN	2	2.A.V 2.N.c	1.5 0.8	an	0	767	a n	v c
926	SayulaPopoluca-93_warm-1	SayulaPopoluca	WARM	warm	powik, toyap	powik	p o w i k	1 7 6 7 1	AXBYN	PUWIK	7	7.P.C 7.U.V 7.W.C 7.I.V 7.K.c	2.0 1.5 1.75 1.3 0.8	powik	0	772	p o w i k	c v c v c
927	SayulaPopoluca-93_warm-2	SayulaPopoluca	WARM	warm	powik, toyap	toyap	t o j a p	1 7 6 7 1	AXBYN	TUJAP	7	7.T.C 7.U.V 7.J.C 7.A.V 7.P.c	2.0 1.5 1.75 1.3 0.8	tojap	0	775	t o j a p	c v c v c
928	OlutaPopoluca-93_warm-1	OlutaPopoluca	WARM	warm	hokoʔš	hokoʔš	h o k o ʔ ʃ	3 7 1 7 1 3	AXBYBC	HUKUHS	4	4.H.C 4.U.V 4.K.C 4.U.V 4.H.C 4.S.C	2.0 1.5 1.75 1.3 1.75 1.5	hokoʔʃ	0	769	h o k o ʔ ʃ	c v c v c c
929	SantaMariaChimalapaZoque-93_warm-1	SantaMariaChimalapaZoque	WARM	warm	nuts	nuts	n u ts	4 7 2	AXN	NYC	6	6.N.C 6.Y.V 6.C.c	2.0 1.5 0.8	nuts	0	771	n u ts	c v c
930	SanMiguelChimalapaZoque-93_warm-1	SanMiguelChimalapaZoque	WARM	warm	yuk-nuts	yuk-nuts	j u k + n u ts	6 7 1 9 4 7 2	AXN_AXN	JYK_NYC	5	5.J.C 5.Y.V 5.K.c 5._._ 5.N.C 5.Y.V 5.C.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	juk+nuts	0	770	j u k + n u ts	c v c + c v c
931	ChiapasZoque-93_warm-1	ChiapasZoque	WARM	warm	pih, yoʔk-a	pih	p i h	1 7 3	AXN	PIH	1	1.P.C 1.I.V 1.H.c	2.0 1.5 0.8	pih	0	766	p i h	c v c
932	ChiapasZoque-93_warm-2	ChiapasZoque	WARM	warm	pih, yoʔk-a	yoʔk-a	j o ʔ k + a	6 7 1 1 9 7	AXLN_X	JUHK_A	1	1.J.C 1.U.V 1.H.c 1.K.c 1._._ 1.A.V	2.0 1.5 1.1 0.8 0.0 1.5	joʔk+a	0	774	j o ʔ k + a	c v c c + v
#
933	NorthHighlandMixe-94_water-1	NorthHighlandMixe	WATER	water	nəə	nəə	n əː	4 7	AX	NE	3	3.N.C 3.E.V	2.0 1.5	nəː	0	776	n əː - -	c v
934	SouthHighlandMixe-94_water-1	SouthHighlandMixe	WATER	water	nəh	nəh	n ə h	4 7 3	AXN	NEH	9	9.N.C 9.E.V 9.H.c	2.0 1.5 0.8	nəh	0	776	n ə h -	c v c
935	LowlandMixe-94_water-1	LowlandMixe	WATER	water	nəə	nəə	n əː	4 7	AX	NE	2	2.N.C 2.E.V	2.0 1.5	nəː	0	776	n əː - -	c v
936	SayulaPopoluca-94_water-1	SayulaPopoluca	WATER	water	nəʔ	nəʔ	n ə ʔ	4 7 1	AXN	NEH	7	7.N.C 7.E.V 7.H.c	2.0 1.5 0.8	nəʔ	0	776	n ə ʔ -	c v c
937	OlutaPopoluca-94_water-1	OlutaPopoluca	WATER	water	nəəhə	nəəhə	n əː h ə	4 7 3 7	AXBZ	NEHE	4	4.N.C 4.E.V 4.H.C 4.E.V	2.0 1.5 1.75 0.8	nəːhə	0	776	n əː h ə	c v c v
938	TexistepecZoque-94_water-1	TexistepecZoque	WATER	water	dəʔ	dəʔ	d ə ʔ	1 7 1	AXN	TEH	10	10.T.C 10.E.V 10.H.c	2.0 1.5 0.8	dəʔ	0	785	d ə ʔ	c v c
939	SoteapanZoque-94_water-1	SoteapanZoque	WATER	water	nə	nə	n ə	4 7	AX	NE	8	8.N.C 8.E.V	2.0 1.5	nə	0	776	n ə - -	c v
940	SantaMariaChimalapaZoque-94_water-1	SantaMariaChimalapaZoque	WATER	water	nəʔ	nəʔ	n ə ʔ	4 7 1	AXN	NEH	6	6.N.C 6.E.V 6.H.c	2.0 1.5 0.8	nəʔ	0	776	n ə ʔ -	c v c
941	SanMiguelChimalapaZoque-94_water-1	SanMiguelChimalapaZoque	WATER	water	nəʔ	nəʔ	n ə ʔ	4 7 1	AXN	NEH	5	5.N.C 5.E.V 5.H.c	2.0 1.5 0.8	nəʔ	0	776	n ə ʔ -	c v c
942	ChiapasZoque-94_water-1	ChiapasZoque	WATER	water	nəʔ	nəʔ	n ə ʔ	4 7 1	AXN	NEH	1	1.N.C 1.E.V 1.H.c	2.0 1.5 0.8	nəʔ	0	776	n ə ʔ -	c v c
#
943	NorthHighlandMixe-95_we-1	NorthHighlandMixe	WE	we	əəts	əəts	əː ts	7 2	XN	EC	3	3.E.V 3.C.c	1.5 0.8	əːts	0	788	əː ts	v c
944	SouthHighlandMixe-95_we-1	SouthHighlandMixe	WE	we	əəts	əəts	əː ts	7 2	XN	EC	9	9.E.V 9.C.c	1.5 0.8	əːts	0	788	əː ts	v c
945	LowlandMixe-95_we-1	LowlandMixe	WE	we	əəč aht	əəč aht	əː tʃ + a h t	7 1 9 7 3 1	XN_XLN	ET_AHT	2	2.E.V 2.T.c 2._._ 2.A.V 2.H.c 2.T.c	1.5 0.8 0.0 1.5 1.1 0.8	əːtʃ+aht	0	787	əː tʃ + a h t	v c + v c c
946	SayulaPopoluca-95_we-1	SayulaPopoluca	WE	we	əhtsat	əhtsat	ə h ts a t	7 3 2 7 1	XMBYN	EHCAT	7	7.E.V 7.H.c 7.C.C 7.A.V 7.T.c	1.5 1.1 1.75 1.3 0.8	əhtsat	0	792	ə h ts a t	v c c v c
947	OlutaPopoluca-95_we-1	OlutaPopoluca	WE	we	ətsaateʔk	ətsaateʔk	ə ts aː t e ʔ k	7 2 7 1 7 1 1	XBYBYLN	ECATEHK	4	4.E.V 4.C.C 4.A.V 4.T.C 4.E.V 4.H.c 4.K.c	1.5 1.75 1.3 1.75 1.3 1.1 0.8	ətsaːteʔk	0	789	ə ts aː t e ʔ k	v c v c v c c
948	TexistepecZoque-95_we-1	TexistepecZoque	WE	we	ʔəts-taʔ	ʔəts-taʔ	ʔ ə ts + t a ʔ	1 7 2 9 1 7 1	AXN_AXN	HEC_TAH	10	10.H.C 10.E.V 10.C.c 10._._ 10.T.C 10.A.V 10.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	ʔəts+taʔ	0	794	ʔ ə ts + t a ʔ	c v c + c v c
